日期,真实汇率值,随机森林预测值
2025-01-16,475.24,476.4295000000004
2025-01-17,474.84,474.7655000000002
2025-01-20,473.46,474.89390000000066
2025-01-21,471.35,474.1516000000002
2025-01-22,469.48,473.4111999999999
2025-01-23,467.88,467.57640000000015
2025-01-24,469.25,466.9063999999999
2025-01-27,466.23,467.08079999999995
2025-02-05,464.9,465.53070000000014
2025-02-06,464.24,464.74680000000035
2025-02-07,466.58,462.6085999999994
2025-02-10,466.23,467.01009999999985
2025-02-11,467.29,466.48789999999985
2025-02-12,469.62,467.8234999999999
2025-02-13,468.53,468.48690000000016
2025-02-14,465.39,468.8566999999994
2025-02-17,466.7,464.7737999999999
2025-02-18,466.36,466.24089999999995
2025-02-19,464.89,466.2307999999997
2025-02-20,465.69,464.7062000000006
2025-02-21,465.05,465.18229999999994
2025-02-24,464.19,464.53289999999987
2025-02-25,463.81,462.81039999999996
2025-02-26,467.45,462.75360000000006
2025-02-27,466.71,467.1142999999996
2025-02-28,469.46,466.73769999999945
2025-03-03,471.28,467.6741
2025-03-04,469.83,472.6831000000002
2025-03-05,466.33,471.33049999999974
2025-03-06,465.97,467.10529999999943
2025-03-07,467.38,464.7736000000002
2025-03-10,467.09,467.06749999999977
2025-03-11,468.7,467.17119999999954
2025-03-12,467.84,468.95679999999976
2025-03-13,468.33,467.82059999999944
2025-03-14,466.48,468.9317999999998
2025-03-17,466.7,466.1516999999996
2025-03-18,466.22,466.38680000000016
2025-03-19,466.45,466.35319999999984
2025-03-20,465.78,466.93449999999984
2025-03-21,467.05,464.8514000000003
2025-03-24,468.96,466.5042999999994
2025-03-25,469.49,468.4227
2025-03-26,468.21,467.6292000000001
2025-03-27,469.55,468.94879999999984
2025-03-28,468.39,468.42780000000005
2025-03-31,470.32,468.94279999999975
2025-04-01,470.01,470.83129999999977
2025-04-02,472.41,471.83619999999974
2025-04-03,474.57,472.3792000000004
2025-04-07,474.84,474.4280000000006
2025-04-08,474.53,474.4766000000007
2025-04-09,477.8,474.33230000000054
2025-04-10,469.69,476.6173000000001
2025-04-11,467.96,470.1661999999999
2025-04-14,461.99,467.7080999999998
2025-04-15,461.85,461.0554999999999
2025-04-16,459.73,460.98439999999994
2025-04-17,455.56,460.37350000000026
2025-04-18,458.82,454.4716
2025-04-21,459.05,459.0908999999999
2025-04-22,456.93,458.9431000000006
2025-04-23,460.6,457.7971999999999
2025-04-24,461.22,460.3986000000006
2025-04-25,460.31,461.4760000000001
2025-04-28,461.92,460.32069999999993
2025-04-29,460.7,462.33579999999995
2025-04-30,461.39,460.99570000000034
2025-05-06,455.71,460.9279999999998
2025-05-07,453.13,455.8511999999999
2025-05-08,454.92,452.40289999999965
2025-05-09,456.04,454.2778000000003
2025-05-12,457.14,458.2860999999995
2025-05-13,462.89,456.45600000000013
2025-05-14,462.83,463.9668000000001
2025-05-15,462.97,462.9476999999994
2025-05-16,460.9,463.12959999999947
2025-05-19,461.03,460.68259999999987
2025-05-20,459.82,460.67330000000004
2025-05-21,456.48,460.8769999999997
2025-05-22,454.41,457.6369999999998
2025-05-23,456.0,454.7213000000001
2025-05-26,453.7,458.3379999999995
2025-05-27,453.54,454.2569000000001
2025-05-28,454.55,452.8555999999998
2025-05-29,455.22,454.6477000000003
2025-05-30,453.59,455.16130000000027
2025-06-03,453.02,452.5117000000001
2025-06-04,453.72,451.7457999999998
2025-06-05,453.96,454.3312000000003
2025-06-06,454.27,453.83709999999957
2025-06-09,455.42,456.6296999999998
2025-06-10,454.55,455.4665000000002
2025-06-11,454.47,454.95450000000017
2025-06-12,453.64,454.68010000000027
2025-06-13,451.73,453.1125000000001
2025-06-16,451.71,451.87700000000007
2025-06-17,452.04,452.0311
2025-06-18,453.05,451.9867999999999
2025-06-19,454.68,452.03060000000005
2025-06-20,455.96,455.0097000000002
2025-06-23,456.98,456.0587000000003
2025-06-24,457.52,457.8380999999999
2025-06-25,455.44,457.9525999999997
2025-06-26,454.27,454.04960000000034
2025-06-27,453.49,456.09460000000007
2025-06-30,455.2,452.4732
2025-07-01,453.41,455.15120000000024
2025-07-02,453.17,452.5929999999999
2025-07-03,451.87,452.22389999999973
2025-07-04,452.65,451.4939999999998
2025-07-07,452.27,452.23170000000005
2025-07-08,454.79,452.12410000000034
2025-07-09,454.46,455.4308000000001
2025-07-10,455.22,454.6497000000002
2025-07-11,455.16,454.31030000000044
2025-07-14,452.22,454.11480000000034
2025-07-15,452.87,453.08630000000016
2025-07-16,453.46,452.89880000000016
2025-07-17,453.32,452.4350999999999
